"https://news.hada.io/topic?id=6334","Yaade - 오픈소스, 셀프호스트, 협업 API 개발 환경","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   Yaade - 오픈소스, 셀프호스트, 협업 API 개발 환경

     * Postman 대체제 : 이미 Hoppscotch 같은 오픈소스가 있지만, 인증도 없고 Firebase 의존성이 있음
     * 기능
          + 셀프호스트
          + 암호를 통한 인증
          + OpenAPI v3 임포트 지원
          + 쉬운 싱글파일 데이터 Import/Export
"
"https://news.hada.io/topic?id=6354","RisingWave - 클라우드 네이티브 차세대 스트리밍 DB","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   RisingWave - 클라우드 네이티브 차세대 스트리밍 DB

     * 실시간 어플리케이션 작성시 복잡도와 비용을 낮추는 것을 목표로 설계
     * 스트림 데이터를 가져와 SQL로 Continuous 쿼리를 실행하고 결과를 동적으로 업데이트
          + 쿼리 & 트랜스폼
          + Materialized View 생성
     * Kafka/Pulsar/Kinesis/Redpanda 및 CDC 소스에서 데이터를 읽어옴
          + PostgreSQL/MySQL CDC(Change Data Capture) 지원
     * 데이터는 S3 및 S3 호환 객체 저장소에 저장해서 비용을 절감
     * Postgres 호환 SQL을 사용

   직접 관련된 질문은 아닙니다만 대규모가 아닌 소규모 베어메탈 시스템에서 cdc 를 구성하는 좋은 방법은 어떤게 있을까요?
   카프카가 베이스인게 많은데 일단 카프카 자체가 이미 오버스러운 수준이라서요…

   https://github.com/debezium/debezium 이런거 아닐까요? (저도 이름만 알고 써보지는 않아서..)

   디비지움이 오픈소스 Postgresql CDC 로 제일 유명한 것 같은데, 카프카 기반이지요 ^^

   ksqlDB 나 Materialize 비슷한 거려나요?
"
"https://news.hada.io/topic?id=6352","맥을 처음 사용한 유저가 느낀점","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           맥을 처음 사용한 유저가 느낀점

     * 장점: 하드웨어 마감, 아크 원자로가 달린 듯한 배터리 수명, BSD-BASED(그래서 리눅스 명령어를 쓸 수 있음)
     * 어정쩡함: 연결성(이젠 좀 나아졌는데 USB-A는 언제 넣어줄거니? 정말 독을 사야할까?), 확장(내부를 못 건드려서 아쉽지만. 썬더볼트로 어찌 해볼만함.)
     * 나쁜 것 :
          + MacOS의 창관리
               o Windows와 Linux는 왼쪽이나 오른쪽에 대면 알아서 2분할. 4분할도 쉬움.
               o 그런데 MacOS는 초록버튼을 눌러 이 창을 다른 배경화면을 생성한 다음에 전체화면으로 만든 다음, 기존 바탕화면에서 창을 하나 더 끌어와 그 배경화면에 왼편에 놓으면 반으로 잘리는 걸로 구현됨.
               o 그리고 Windows/Linux와 다르게 초록버튼은 최대화 기능이 아니라 전체화면으로 하나 더 만들기임.
               o 물론 이걸 고쳐주는 앱이 있는 걸 알지만. 이미 다른 OS에 기본적으로 있는 기능인데다가 글쓴이는 회사 보안정책떄문에 못 씀.
          + 커맨드 탭
               o Alt-Tab과 다르게 한 프로그램만 뜨고, 그 프로그램중 특정 창을 선택하려면 Command+`로 선탱해야함. 바보같음.
               o 프로그램 Alt-Tab으로 해결가능하지만 역시 정책으로 못 깜
     * 결정하지 못했음
          + 외부기기, 패키지 관리 툴
     * 결론 : 만약 이 기기에 OS를 Windows나 Linux로 바꿀 수 있다면 무엇이든 주고 싶지만. 안타깝게도 작업용 머신이라 그 옵션이 없음. MacOS에 대해서 지식이 부족해서 비판을 했을지도, 그리고 결국 MacOS에 익숙해질 것도 인정하지만. 왜 이 훌륭한 기기에 괴상한 것들이 있는진 이해할 수 없음.

   이 블로그에 대한 의견은 https://news.ycombinator.com/item?id=30993350 이 곳에서 나누고 있습니다.

   alt 키를 누른 채로 초록 버튼 클릭하시면 최대화로 됩니다. alt랑 같이 쓰면 기능 바뀌는 곳이 꽤 있어요.

   창 관리와 창 전환은 정말 아직도 못 쓰겠습니다. 다른 OS에서는 잘 되는데..
   다른 OS들에선 Alt+Tab이 창 전환(해당 워크스페이스 안에서)이고 Super+tab이 응용프로그램 전환(맥의 Cmd+tab)이죠.

   저는 추가적으로 마우스와 터치패드 스크롤 방향을 서로 반대로 하는 게 안 된다는 점이 불편하더라구요. 애플의 마우스를 사용하면 설정이 된다던데 그렇지 않으면 또 제3자의 앱을 깔아야 하구요.

   하드웨어적으로 우수한 건 정말 부러워서 개인적으로 맥에 리눅스를 설치해 쓰고 싶네요

   원래 최고의 UX는 익숙함이라는 말이 있죠.
   Windows, Linux, macos 모두 각자의 철학이 있는 OS로 여기까지 발전해왔기 때문에, 처음 OS를 어떤 것으로 시작해서 시간을 들여 익숙해 지는지에 따라 달라지는 것 같습니다.

   장점은 정말 명확하고 이견이 없네요 ㅋ

   alt-tab, rectangle 로 일부는 해소가능한데..
   아직도 적응안되는게,
   그때그떄 다른 설정의 finder 와
   front most window 와 앱이 분리되어서 창을 다 닫아도, 앱이 종료된게 아닌..

   뭐, 그래도 현존 최고 올라운드 개발환경이라 생각들어서.. 애지중지 해결책 찾아다니죠.

   2000년 후반에 알루미늄 맥프로를 처음 쓰면서 제가 느낀 황망함과 비슷하네요 :-)

   이제는 Windows를 당췌 쓰지 못해요. 가장 큰 차이는 메뉴바의 위치.
   아래 댓글처럼 창중심/어플리케이션 중심 철학이 극명하게 느껴집니다.

   익스포제와 미션컨트롤을 주로 써서 창 전환에 대한 부분도 살짝 동의가 어렵지만
   Windows를 오래 쓰신 분들은 당연히 느끼실 부분 같구요.

   (그래도 지금은 프린터 드라이버 컴파일은 안 해도 되는데... ㅠㅠ)

   뉴비의 평가는 언제나 귀엽습니다

   맥 창관리랑 파인더가 너무 불편하더라고요..

   Command - Tab 키를 누른 후 Command 키를 유지한 상태에서 위·아래 화살표를 이용하면 특정 창을 선택할 수 있기는 합니다. 🥲

   저는 alt-tab으로 창 전환할때 전환된 어플리케이션이 내가 포커스한 앱만 프론트로 오는게 아니라 멀티로 띄워진 창 전체가 프론트로 오는게 제일 짜증나더라구요.
   미션컨트롤은 해당 창만 프론트로 가져오면서 이건 왜 ...

   10년전쯤 처음 맥을 쓰면서 맥맹이란걸 경험했습니다.
   유틸 프로그램 설치부터 헤맸고... 삭제도 헤매고...
   영화/드라마 동영상을 다운받았는데 플레이어에서 재생이 안되고.. 재생하려고 스토어에서 검색해보니 유료들만 나오고 해서 당시에 약간의 문화충격을 경험했던 것 같아요.
   욕을 엄청 하면서 쓰기 시작했지만... 쓰다보니 맥의 장점에 녹아들어갔던 것 같습니다.
   지금은 둘다 쓰는데... 그래도 아직 저는 윈도우가 좀더 편한 것 같아요.. ㅋ

   재밌네요.
   창전환에 대해 익스포제와 미션컨트롤을 쓰면 얼마나 직관적인지 모르나보군요.
   트랙패드 쓰다보면 알게되겠지만요.

   하기사 저도 알텝보다는 F3로 미션 컨트롤 전환을 더 자주보는 것 같긴 합니다. 그 점에선 윈도우가 따라간 것 같네요( Win + Tab ) 다만 퀄리티면에서 잘 따라 간건진... 모르겠지만...

   창의 위치 관리 측면에서는 여전히 머리속에 물음표가 나옵니다. 정말 기본 OS에서 제공해주는 것들이 이게 최선이었나 싶어요. Win 11에서는 더 개선되기도 했고.

   그리고 의외로 Finder를 안 까는군요! 저는 Finder가 가장 큰 MacOS의 적인데...

   AltTab - 윈도우의 Alt-Tab을 macOS에

   서로 닮아 가게 만드는 도구들이 있어서 다행인것 같아요 ㅎㅎ

   Finder Alternative도 있었으면 좋겠어요. 찾아보고 있었는데... 썩 괜찮은 걸 못 찾겠더라고요. 크흡.

   https://news.hada.io/topic?id=6349

   이걸 보곤 어제 본 뉴스가 생각나서 올려봅니다. MacOS의 기본 창관리는.... 좀 호러블하다고 생각해요. 끔찍한데다가 괴상한 느낌...

   하지만 맥북은 좋아합니다. 여러 프로그램으로 윈도우와 창관리를 비슷하게 사용하고 있기도 하고..

   옳고 그름은 아니지만 Mac OS와 Windows의 첫 번째 구현으로 거슬러 올라갑니다. Mac OS는 항상 응용 프로그램 전환 인터페이스였으며 Windows는 창 전환 인터페이스였습니다. 패러다임 전환에 익숙해집니다.

   Hacker News 댓글중 이런 말도 인상깊네요.
"
"https://news.hada.io/topic?id=6315","Show GN: 영어 단어 반복 학습에 최적화된 단어장을 만들어봤어요.","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Show GN: 영어 단어 반복 학습에 최적화된 단어장을 만들어봤어요.

   영어 단어를 외우는데 이런 문제점이 있더라구요. 기존의 단어장이나 단어장 앱들이 좀 불편한...
     * 내가 아는거만 모아서 외우고 싶은데 걍 순서대로 봤던거 또 봐야 함
     * 단어 퀴즈 앱들은 보기가 있어서 대충 때려 맞추기 가능. 실전에서 단어만 딱 보면 머리가 하얘짐

   그래서 영단어만 스스로 뜻을 떠올리고, 답 확인해서 아는지 모르는지를 기록하고, 확실하게 아는 단어(=3번 이상 안다고 답함)는 제외하고 모르는 단어만 계속 셀프 테스트할 수 있는 앱을 만들어봤어요.
   지금은 토익 공부해야 해서 토익 단어장만 넣어두었는데 to.gyeol@gmail.com 로 단어장 제보해주시면 추가해볼게요.

   anki 앱이 단어 암기용으로 독보적인데 그것도 사용해보셨나요? https://en.wikipedia.org/wiki/Spaced_repetition/… 를 사용해서 만든 거여요. (Flashcards Deluxe 도 카드 정렬에서 디폴트가 분산학습(SRS)입니다. )

   비슷한 방식으로 암기하는데 Flashcards Deluxe 라는 앱을 사용했었던 기억이 납니다.

   이전에 만들었던 서비스들

   일상 기록앱 ago
   https://news.hada.io/topic?id=5790

   스타트업 사업공고 알림
   https://news.hada.io/topic?id=6035
"
"https://news.hada.io/topic?id=6326","PSPDFKit API - PDF처리용 HTTP API","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     PSPDFKit API - PDF처리용 HTTP API

     * 여러개의 액션을 묶어서 한개의 API로 처리가능
       → 변환 → OCR → 워터마크 → 편집 → flatten 을 한번에
     * 지원 액션
          + PDF 생성/변환/합치기/분리/복제/삭제
          + 이미지 변환
          + OCR, 워터마크
     * JS/Python/Java/C#/PHP 샘플 코드 및 Postman 컬렉션 제공
     * 무료는 한달에 100개 문서 까지 지원
"
"https://news.hada.io/topic?id=6366","DALL·E 로 해볼만한 것들","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            DALL·E 로 해볼만한 것들

     * 앨범 커버 와 영화 포스터는 정말 잘 만들어줌
     * 1+1 : ""side by side"", ""two frame""를 넣으면 두개의 이미지를 하나에 그려줌
     * ISO와 노출 지정하기
     * 카메라 앵글 바꿔보기
     * Animations -> Variation Chaining

     * DALL·E : 텍스트에서 이미지 생성하기
     * DALL·E 2 공개
"
"https://news.hada.io/topic?id=6294","Startpack - 셀프호스트 스타터 팩","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Startpack - 셀프호스트 스타터 팩

     * 새 프로젝트/스타트업을 시작하면서 Self-Host할 툴들을 1대의 서버에 손쉽게 설치해주는 도구
          + SaaS들을 이용하지 않고 직접 호스팅해서 비용 절감
     * 자신의 도메인주소 설정하면 아래 도구들을 각각의 도메인으로 접근 가능 (예:traefik.your_domain)

지원 도구

     * 플랫폼 : Docker Compose/Swarm/Registry, Traefik + LetsEncrypt, Portainer, Influxdb2 + Telegraf, Grafana
     * 스토리지 : Mariadb, PostgreSQL, SQL Adminer, Minio(S3 호환)
     * 관리 : Gitlab, Nextcloud, Teleap, Openproject, Vaultwarden
     * 채팅 : Rocket, Mattermost(지원예정)
     * 백엔드 : Nocodb, Strapi
     * CMS(지원예정) : Wordpress, Ghost..
     * Lowcode(지원예정) : Anvil, Budibase, Appsmith, Tooljet
     * CI&CD : Gitlab Runner(별도 호스트에서 실행 필요)
"
"https://news.hada.io/topic?id=6305","2022 프로그래머스 개발자 설문조사 리포트","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        2022 프로그래머스 개발자 설문조사 리포트

     * 2021년 재택근무하는 개발자 소폭 감소
     * 평균 연소득이 높은 언어는 Scala
     * 평균 연소득이 높은 직무는 게임 서버 개발
     * Windows에서 MacOS로 이동 중
     * 가장 배우고 싶은 언어 Kotlin
     * 인기 급상승 프레임워크 Flutter
     * 개발자들이 가장 원하는 개발 문화는 코드 리뷰
     * 야근은 줄고, 커리어 고민은 늘고
     * Youtube에서 개발 트렌드 얻는 요즘 개발자들
     * 개발자라서 많이 듣는 말은 ""나도 개발 배울까봐""

   참고 사항
     * 설문 조사 기간 : 2021-12-03 ~ 12-31
     * 5,362 명의 경력 개발자, 예비 개발자가 참여
     * 설문참여 20~29세 비율: 68.9%

   https://news.hada.io/topic?id=4646

   Jetbrains 개발자 설문 조사에서는 선호하는 음료 1위가 물이었는데, 프로그래머스 리포트는 1위가 커피인 게 재미있네요. 'ㅁ '!

   한국 개발자들이 아무래도 커피를 더 많이 마시는 거 같아요. 음 뭐랄까 쉬는 시간 용도에 더 적합한..?

   그런 것 같아요. 저도 일할 떄는 물을 더 많이 마시지만, 쉬는 느낌은 물보단 커피가 더 크더라고요.

   의외네요, 게임 개발이 일반 서비스 개발보다 처우가 안좋은걸로 알고있었는데. (신입 연봉이나 등등)
   들어가서 보니, 백엔드쪽에 저연차 데이터가 많이 들어가서 전체 평균은 낮지만 연차대비 연소득은 더 높은게 맞네요

   게임쪽이 아무래도 비즈니스모델로 고생하는 다른 스타트업에 비해 수익은 확실히 나오니깐 돈을 줄 여력이 있는게 아닌가 생각이 들어요.

   연봉인상 경쟁 기사들 보시면 2년 전 쯤 첫 스타트를 끊은 곳이 게임회사들이었어요.
"
"https://news.hada.io/topic?id=6373","Abandoned Rails - 미국의 버려진 철도들 ","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Abandoned Rails - 미국의 버려진 철도들

     * 미국내에 버려진 철도들만 모아서 보는 사이트
     * 각 주별, 주요 철도 회사별로 조회 가능
     * 지도 및 철도의 역사와 사진

   ruby on rails 기사라고 생각하며 터치한 것은 저 뿐일까요 ^^;

   아앗 전혀 생각 못했는데요.. ㅎㅎ

   정말 다양한 웹사이트가 있구나 라는 생각이 듭니다.
   사이트 운영자는 BNSF 철도회사에 다니는 소프트웨어 개발자이자 철도광이네요.
   왜 회사 이름이 익숙한가 했더니.. Lego 10133 BNSF 기차 때문 ㅎㅎ
   https://brickset.com/sets/10133-1/Burlington-Northern-Santa-Fe-(BNSF)-Locomotive
"
"https://news.hada.io/topic?id=6258","딥/머신러닝에 관심 있다면? 구름IDE GPU 인스턴스 베타 오픈","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  딥/머신러닝에 관심 있다면? 구름IDE GPU 인스턴스 베타 오픈

   국내 유일의 클라우드 기반 통합 개발 환경인 구름IDE를 통해서
   GPU 인스턴스를 무료로 사용해 볼 수 있습니다.
     * 손쉽게 몇 번의 클릭만으로 딥러닝을 위한 개발 환경을 빠르게 생성
     * NVIDIA Tesla T4 모델 제공
     * 추후 다양한 GPU 모델 제공 예정

   계속 지켜보고 있었는데 출시 축하 드립니다!

   제가 다니고 있는 회사에서도 비슷한 서비스(https://ainize.ai/workspace) 하고 있는데요. 같이 GPU를 고달파하는 AI/ML 관련 개발자분들에게 도움이 되었으면 좋겠네요. 다들 끊겨가면서도 Colab만 쓰시는 걸 보니 더더욱 ㅠㅠ

   런타임 보장하는 거 엄청 좋네요 ㅋㅋㅋ 옛날 학부 과제 때문에 코랩에서 모델 학습 돌린 적이 있었는데 계속 끊겨서 화가 났던 경험이 ㅠㅠ
"
